bacterium WH3-2,ERR1942290.1,gi|380850756|gb|JQ269305.1|,84.58,240,20,8,1,223,366,127,3e-54,222
Massilia aurea,ERR1942290.2,gi|1378307000|gb|MH216669.1|,99.54,218,0,1,1,217,261,44,2e-106,396
Parvimonas sp. canine oral taxon 101,ERR1942290.3,gi|373137267|gb|JQ298217.1|,92.51,227,17,0,1,227,342,116,2e-85,326
Microvirga sp.,ERR1942290.4,gi|1150392657|gb|KY445628.1|,100.00,215,0,0,1,215,307,93,5e-107,398
Clostridiales bacterium oral taxon C20,ERR1942290.5,gi|285202490|gb|GU429803.1|,96.40,111,4,0,1,111,319,209,1e-42,183
Microvirga sp.,ERR1942290.6,gi|1150392657|gb|KY445628.1|,100.00,215,0,0,1,215,307,93,5e-107,398
bacterium 21_oclvp54,ERR1942290.7,gi|524853227|gb|KF160485.1|,100.00,218,0,0,1,218,279,62,1e-108,403
Actinomycetales,ERR1942290.8,gi|49150|emb|X68458.1|,92.24,245,13,2,1,242,332,91,2e-91,346
bacterium,ERR1942290.9,gi|301240084|gb|HM703433.1|,91.70,241,14,6,1,237,308,70,2e-86,329
Streptomyces sp.,ERR1942290.10,gi|1409149478|gb|MH532527.1|,92.89,211,15,0,1,211,275,65,8e-80,307
Massilia aurea,ERR1942290.11,gi|1378307000|gb|MH216669.1|,100.00,220,0,0,1,220,261,42,8e-110,407
Massilia aurea,ERR1942290.12,gi|1378307000|gb|MH216669.1|,99.54,218,0,1,1,217,261,44,2e-106,396
Clostridiales bacterium oral taxon 085,ERR1942290.13,gi|285162219|gb|GU400637.1|,91.46,199,17,0,1,199,315,117,7e-70,274
Anaplasma phagocytophilum,ERR1942290.14,gi|260685311|gb|GQ900624.1|,98.67,225,3,0,1,225,225,1,1e-107,399
Bacteriovorax sp. B2T3-F,ERR1942290.15,gi|385152904|gb|JN934491.1|,82.55,235,34,7,1,231,233,2,2e-47,200
