Spiroplasma corruscae,ERR1942282.1,gi|1226105578|gb|CP022535.1|,96.44,225,7,1,1,224,257397,257173,1e-98,370
Spiroplasma corruscae,ERR1942282.2,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,6e-101,377
Spiroplasma corruscae,ERR1942282.3,gi|1226105578|gb|CP022535.1|,96.00,225,8,1,1,224,257397,257173,5e-97,364
Spiroplasma corruscae,ERR1942282.4,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,2e-101,379
Spiroplasma corruscae,ERR1942282.5,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,2e-101,379
Spiroplasma corruscae,ERR1942282.6,gi|1226105578|gb|CP022535.1|,97.04,203,5,1,1,202,257397,257195,7e-90,340
Spiroplasma corruscae,ERR1942282.7,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,9e-89,337
Spiroplasma corruscae,ERR1942282.8,gi|1226105578|gb|CP022535.1|,96.02,226,9,0,1,226,257397,257172,4e-98,368
bacterium,ERR1942282.9,gi|301257586|gb|HM720935.1|,82.25,231,37,4,2,229,307,78,2e-46,196
Massilia psychrophila,ERR1942282.10,gi|1277396367|ref|NR_152080.1|,100.00,215,0,0,1,215,276,62,5e-107,398
Spiroplasma corruscae,ERR1942282.11,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,9e-89,337
Staphylococcus succinus,ERR1942282.12,gi|1433046494|gb|MG322296.1|,99.57,231,1,0,1,231,296,66,3e-114,422
Cutibacterium acnes,ERR1942282.13,gi|1285277047|gb|MG597274.1|,100.00,237,0,0,1,237,260,24,3e-119,438
Spiroplasma corruscae,ERR1942282.14,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,9e-89,337
Spiroplasma corruscae,ERR1942282.15,gi|1226105578|gb|CP022535.1|,96.79,218,6,1,1,217,257397,257180,2e-96,363
Spiroplasma corruscae,ERR1942282.16,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,9e-89,337
Spiroplasma corruscae,ERR1942282.17,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,5e-102,381
Spiroplasma corruscae,ERR1942282.18,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,9e-89,337
Spiroplasma corruscae,ERR1942282.19,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,6e-101,377
Spiroplasma corruscae,ERR1942282.21,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,2e-101,379
Spiroplasma corruscae,ERR1942282.22,gi|1226105578|gb|CP022535.1|,97.56,205,5,0,1,205,257397,257193,3e-93,351
Spiroplasma corruscae,ERR1942282.23,gi|1226105578|gb|CP022535.1|,96.46,226,7,1,1,225,257397,257172,3e-99,372
Spiroplasma corruscae,ERR1942282.25,gi|1226105578|gb|CP022535.1|,97.56,205,5,0,1,205,257397,257193,3e-93,351
Spiroplasma corruscae,ERR1942282.27,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,9e-89,337
Sphingobacterium paucimobilis,ERR1942282.28,gi|1146983246|gb|KY616645.1|,94.91,216,11,0,1,216,246,31,3e-89,339
Spiroplasma corruscae,ERR1942282.29,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,5e-102,381
Spiroplasma corruscae,ERR1942282.30,gi|1226105578|gb|CP022535.1|,97.04,203,6,0,1,203,257397,257195,2e-90,342
